customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
8375-KVTHK,Não Cancelou,Male,0,Yes,No,68,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Electronic check,100.3,6754.35
8378-LKJAF,Não Cancelou,Male,0,Yes,Yes,38,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Credit card (automatic),101.15,3956.7
8380-MQINP,Não Cancelou,Female,0,Yes,Yes,55,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.3,1079.05
8380-PEFPE,Cancelou,Male,0,No,Yes,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,71.65,71.65
8382-SHQEH,Cancelou,Female,0,Yes,No,8,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,84.9,764.95
8383-SGHJU,Não Cancelou,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Com Suporte Técnico,No,No,1 Ano,No,Electronic check,59.4,1952.8
8384-FZBJK,Não Cancelou,Female,0,Yes,Yes,57,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,100.6,5611.7
8387-MOJJT,Cancelou,Female,0,Yes,Yes,42,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),77.95,3384.0
8387-UGUSU,Não Cancelou,Female,0,Yes,Yes,15,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,20.05,284.3
8388-DMKAE,Não Cancelou,Female,0,No,No,8,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.25,174.65
8388-FYNPZ,Não Cancelou,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,56.75,245.15
8390-FESFV,Não Cancelou,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),84.5,5193.2
8393-DLHGA,Cancelou,Male,0,No,Yes,25,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,95.9,2448.75
8393-JMVMB,Não Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.45,19.45
8395-ETZKQ,Não Cancelou,Male,1,Yes,Yes,68,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),19.5,1193.55
8397-MVTAZ,Cancelou,Male,0,Yes,No,34,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,100.05,3480.0
8398-TBIYD,Não Cancelou,Female,0,No,No,72,Yes,Yes,Fibra Óptica,Yes,No,No,Com Suporte Técnico,No,No,2 Anos,Yes,Bank transfer (automatic),84.7,6185.15
8399-YNDCH,Cancelou,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Bank transfer (automatic),60.05,1236.15
8400-WZICQ,Não Cancelou,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,55.7,3131.8
8401-EMUWF,Não Cancelou,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Bank transfer (automatic),69.4,3058.3
8402-EIVQS,Não Cancelou,Male,0,Yes,No,67,Yes,No,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),100.9,6733.15
8402-OOOHJ,Não Cancelou,Female,0,No,No,41,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.65,835.15
8404-FYDIB,Não Cancelou,Male,0,No,No,26,Yes,Yes,Fibra Óptica,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),86.65,2208.75
8404-GFGCZ,Não Cancelou,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,No,Electronic check,65.6,250.1
8404-VIOMB,Não Cancelou,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Bank transfer (automatic),62.5,4136.4
8404-VLQFB,Não Cancelou,Female,0,Yes,Yes,15,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Electronic check,25.25,394.85
8405-IGQFX,Não Cancelou,Female,0,No,No,63,Yes,No,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,No,1 Ano,Yes,Credit card (automatic),90.05,5817.0
8406-LNMHF,Não Cancelou,Male,1,Yes,No,59,Yes,No,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,No,No,1 Ano,Yes,Credit card (automatic),82.95,4903.15
8409-WQJUX,Não Cancelou,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,No,Electronic check,54.2,1423.15
8410-BGQXN,Não Cancelou,Male,0,No,No,4,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.4,93.4
8413-VONUO,Cancelou,Male,0,No,No,2,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,Yes,Yes,Mensal,No,Electronic check,95.65,167.3
8413-YNHNV,Não Cancelou,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Mailed check,90.65,6322.1
8414-MYSHR,Cancelou,Male,1,No,No,5,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,91.4,449.75
8414-OOEEL,Não Cancelou,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),79.5,5196.1
8417-FMLZI,Cancelou,Male,0,Yes,Yes,6,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),83.55,477.55
8417-GSODA,Não Cancelou,Male,0,Yes,Yes,28,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Bank transfer (automatic),92.2,2568.15
8421-WZOOW,Não Cancelou,Female,1,Yes,Yes,57,Yes,No,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,No,Mensal,Yes,Credit card (automatic),95.3,5567.45
8429-XIBUM,Cancelou,Male,0,No,No,22,Yes,Yes,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),101.35,2317.1
8430-TWCBX,Não Cancelou,Female,0,Yes,No,49,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Credit card (automatic),20.7,1032.05
8433-WPJTV,Não Cancelou,Female,1,Yes,Yes,65,Yes,Yes,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),103.9,6767.1
8433-WXGNA,Cancelou,Male,0,No,No,2,Yes,No,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,75.7,189.2
8434-PNQZX,Não Cancelou,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),78.45,3373.4
8434-VGEQQ,Não Cancelou,Male,0,Yes,Yes,61,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),20.55,1305.95
8436-BJUMM,Cancelou,Male,0,Yes,Yes,26,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,83.75,2070.6
8439-LTUGF,Não Cancelou,Male,0,No,No,10,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Credit card (automatic),20.0,198.6
8441-SHIPE,Não Cancelou,Female,0,No,No,67,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),25.6,1790.35
8443-WVPSS,Cancelou,Male,0,Yes,No,10,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,99.85,990.9
8443-ZRDBZ,Cancelou,Male,0,No,No,4,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,76.05,318.9
8444-WRIDW,Cancelou,Female,1,No,No,66,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),80.45,5224.35
8445-DNBAE,Não Cancelou,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,50.05,50.05
8450-JOVAH,Cancelou,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,56.7,113.55
8450-LUGUK,Não Cancelou,Female,0,Yes,Yes,37,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),24.1,861.85
8450-UYIBU,Não Cancelou,Female,1,No,No,35,No,No phone service,DSL,No,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,39.85,1434.6
8454-AATJP,Não Cancelou,Female,0,No,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),115.05,8405.0
8455-HIRAQ,Não Cancelou,Female,0,No,No,8,Yes,No,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,No,Mailed check,44.45,369.3
8456-QDAVC,Não Cancelou,Male,0,No,No,19,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Bank transfer (automatic),78.7,1495.1
8457-XIGKN,Não Cancelou,Male,0,No,No,20,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Credit card (automatic),19.6,356.15
8461-EFQYM,Não Cancelou,Female,0,No,No,38,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,Yes,Electronic check,24.25,914.4
8464-EETCQ,Não Cancelou,Male,0,No,No,57,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),18.8,1094.35
8465-SBRXP,Não Cancelou,Male,0,Yes,Yes,38,Yes,Yes,Fibra Óptica,No,No,Yes,Com Suporte Técnico,Yes,No,2 Anos,Yes,Bank transfer (automatic),94.9,3616.25
8466-PZBLH,Não Cancelou,Male,0,Yes,Yes,67,Yes,Yes,Fibra Óptica,Yes,No,No,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),104.6,6885.75
8467-WYNSR,Não Cancelou,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Com Suporte Técnico,No,No,Mensal,No,Mailed check,55.1,1253.15
8468-EHYJA,Não Cancelou,Female,0,Yes,No,57,Yes,Yes,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,99.65,5497.05
8468-FZTOE,Não Cancelou,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,2 Anos,Yes,Electronic check,74.35,5237.4
8469-SNFFH,Não Cancelou,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,No,1 Ano,No,Bank transfer (automatic),79.4,5528.9
8473-VUVJN,Cancelou,Male,1,No,No,1,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,73.65,73.65
8474-UMLNT,Não Cancelou,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Com Suporte Técnico,No,Yes,Mensal,No,Bank transfer (automatic),67.8,842.25
8480-PPONV,Não Cancelou,Male,0,Yes,Yes,62,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Bank transfer (automatic),115.55,7159.05
8481-YYXWG,Cancelou,Female,0,No,No,5,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,89.35,461.7
8485-GJCDN,Cancelou,Female,1,No,No,5,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,69.05,318.5
8486-AYEQH,Não Cancelou,Female,0,No,No,31,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,76.05,2227.8
8490-BXHEO,Não Cancelou,Male,1,No,No,18,Yes,Yes,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),80.55,1411.65
8495-LJDFO,Não Cancelou,Female,1,No,No,64,Yes,Yes,Fibra Óptica,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Bank transfer (automatic),108.95,7111.3
8495-PRWFH,Não Cancelou,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,55.65,2421.75
8496-DMZUK,Não Cancelou,Male,0,No,No,30,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Sem Suporte Técnico,No,No,1 Ano,No,Bank transfer (automatic),90.4,2820.65
8496-EJAUI,Cancelou,Male,0,No,No,19,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),73.85,1424.5
8498-XXGWA,Não Cancelou,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,55.15,3673.15
8499-BRXTD,Não Cancelou,Male,0,No,No,18,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,20.1,401.85
8510-AWCXC,Cancelou,Female,1,No,No,13,Yes,Yes,Fibra Óptica,Yes,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,100.8,1308.1
8510-BBWMU,Não Cancelou,Female,0,No,No,41,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,Yes,Mailed check,19.75,806.95
8510-TMWYB,Não Cancelou,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,Sem Suporte Técnico,No,No,2 Anos,Yes,Bank transfer (automatic),59.8,3246.45
8512-WIWYV,Não Cancelou,Male,0,No,No,32,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Credit card (automatic),20.35,707.5
8513-OLYGY,Não Cancelou,Male,0,Yes,No,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),115.8,8332.15
8514-VZHEB,Não Cancelou,Male,0,Yes,Yes,59,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,19.5,1147.85
8515-OCTJS,Cancelou,Female,0,No,No,25,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),24.75,692.1
8519-IMDHU,Cancelou,Male,1,Yes,No,15,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Bank transfer (automatic),85.6,1345.55
8519-QJGJD,Cancelou,Female,0,No,No,14,Yes,No,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,75.35,1025.95
8532-UEFWH,Não Cancelou,Male,0,Yes,Yes,52,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,25.75,1345.85
8535-SFUTN,Não Cancelou,Male,0,No,No,61,Yes,Yes,Fibra Óptica,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,106.45,6300.15
8540-ZQGEA,Não Cancelou,Female,0,Yes,No,54,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),20.05,1102.4
8541-QVFKM,Não Cancelou,Female,0,No,No,8,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Electronic check,73.5,632.2
8543-MSDMF,Não Cancelou,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,77.4,206.15
8544-GOQSH,Não Cancelou,Female,0,No,No,14,Yes,No,Fibra Óptica,No,Yes,No,Com Suporte Técnico,No,No,Mensal,Yes,Credit card (automatic),80.05,1112.3
8544-JNBOX,Não Cancelou,Male,0,No,No,72,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Mailed check,20.8,1521.2
8547-NSBBO,Não Cancelou,Male,0,No,No,35,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,No,No,Mensal,Yes,Mailed check,96.75,3403.4
8548-AWOFC,Não Cancelou,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Com Suporte Técnico,No,Yes,Mensal,No,Electronic check,63.85,4264.6
8550-XSXUQ,Não Cancelou,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,Sem Suporte Técnico,No,Yes,1 Ano,Yes,Credit card (automatic),70.55,3420.5
8552-OBVRU,Não Cancelou,Female,1,Yes,Yes,48,Yes,No,Fibra Óptica,Yes,No,Yes,Com Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,104.5,5068.05
8559-CIZFV,Cancelou,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Com Suporte Técnico,Yes,No,1 Ano,No,Mailed check,77.5,1625.0
8559-WNQZS,Não Cancelou,Male,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Mailed check,20.45,20.45
8561-NMTBD,Não Cancelou,Female,0,Yes,Yes,67,Yes,Yes,Fibra Óptica,No,Yes,Yes,Com Suporte Técnico,Yes,Yes,1 Ano,Yes,Credit card (automatic),112.35,7388.45
8562-GHPPI,Não Cancelou,Female,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Credit card (automatic),19.8,19.8
8563-IIOXK,Cancelou,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,Sem Suporte Técnico,No,No,1 Ano,Yes,Electronic check,49.75,331.3
8563-OYMQY,Não Cancelou,Male,0,No,No,17,Yes,No,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,No,Yes,Mensal,Yes,Credit card (automatic),90.95,1612.2
8564-LDKFL,Não Cancelou,Male,0,Yes,No,40,Yes,Yes,Fibra Óptica,No,Yes,Yes,Sem Suporte Técnico,Yes,Yes,1 Ano,Yes,Bank transfer (automatic),106.0,4178.65
8565-CLBZW,Cancelou,Male,0,No,No,24,Yes,Yes,Fibra Óptica,No,No,Yes,Sem Suporte Técnico,Yes,No,Mensal,Yes,Mailed check,89.85,2165.05
8565-HBFNN,Não Cancelou,Male,0,Yes,No,69,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,No,Yes,1 Ano,Yes,Credit card (automatic),107.2,7317.1
8565-WUXZU,Não Cancelou,Male,1,Yes,No,72,Yes,No,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,No,No,2 Anos,Yes,Credit card (automatic),84.8,6141.65
8566-YPRGL,Não Cancelou,Female,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,Yes,Mailed check,19.5,19.5
8570-KLJYJ,Não Cancelou,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,Sem Suporte Técnico,No,No,1 Ano,No,Mailed check,54.45,1893.5
8571-ZCMCX,Não Cancelou,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,Sem Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),60.0,2768.65
8573-CGOCC,Não Cancelou,Male,0,No,No,16,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Credit card (automatic),19.75,294.9
8573-JGCZW,Não Cancelou,Male,0,No,No,17,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,Yes,Bank transfer (automatic),19.65,351.55
8577-QSOCG,Não Cancelou,Female,0,Yes,Yes,38,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Mailed check,20.2,746.05
8580-AECUZ,Cancelou,Male,1,No,No,1,Yes,No,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,No,Mensal,Yes,Electronic check,79.1,79.1
8580-QVLOC,Cancelou,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,No,Credit card (automatic),92.45,6440.25
8582-KRHPJ,Não Cancelou,Male,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,35.0,1782.4
8584-KMVXD,Não Cancelou,Female,0,No,No,8,Yes,No,Fibra Óptica,No,Yes,No,Sem Suporte Técnico,No,No,Mensal,No,Electronic check,75.6,535.55
8587-XYZSF,Não Cancelou,Male,0,No,No,67,Yes,No,DSL,No,No,No,Com Suporte Técnico,No,No,2 Anos,No,Bank transfer (automatic),50.55,3260.1
8590-OHDIW,Não Cancelou,Female,0,Yes,Yes,38,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,20.3,749.35
8590-YFFQO,Não Cancelou,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,No,No,2 Anos,No,Credit card (automatic),64.95,4523.25
8591-NXRCV,Não Cancelou,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Com Suporte Técnico,No,Yes,Mensal,Yes,Bank transfer (automatic),74.65,3090.65
8591-TKMZH,Não Cancelou,Male,0,Yes,Yes,59,Yes,Yes,Fibra Óptica,Yes,Yes,No,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Mailed check,111.1,6555.2
8592-PLTMQ,Não Cancelou,Female,0,No,No,64,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,24.7,1642.75
8593-WHYHV,Cancelou,Male,0,No,No,3,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,85.3,264.8
8595-SIZNC,Não Cancelou,Female,1,Yes,No,22,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Bank transfer (automatic),25.6,548.8
8597-CTXVJ,Não Cancelou,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Com Suporte Técnico,No,No,1 Ano,No,Bank transfer (automatic),64.95,4551.5
8597-CWYHH,Não Cancelou,Male,0,No,No,43,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,1 Ano,No,Mailed check,94.35,3921.3
8601-QACRS,Cancelou,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,Sem Suporte Técnico,No,No,Mensal,Yes,Mailed check,50.6,249.95
8603-IJWDN,Cancelou,Male,0,No,No,1,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,No,Yes,Mensal,Yes,Electronic check,86.6,86.6
8605-ITULD,Não Cancelou,Female,0,No,No,1,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,Mensal,No,Mailed check,19.55,19.55
8606-CIQUL,Não Cancelou,Male,1,Yes,Yes,72,Yes,Yes,Fibra Óptica,Yes,Yes,Yes,Com Suporte Técnico,Yes,Yes,2 Anos,Yes,Credit card (automatic),115.75,8399.15
8606-OEGQZ,Não Cancelou,Female,0,No,Yes,18,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,No,Credit card (automatic),25.3,454.65
8608-OZTLB,Não Cancelou,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Com Suporte Técnico,Yes,No,1 Ano,No,Electronic check,74.05,2802.3
8610-WFCJF,Cancelou,Female,0,Yes,Yes,49,Yes,Yes,Fibra Óptica,No,No,No,Sem Suporte Técnico,Yes,Yes,Mensal,Yes,Electronic check,95.6,4783.5
8610-ZIKJJ,Não Cancelou,Female,0,Yes,Yes,2,Yes,No,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,1 Ano,No,Mailed check,20.3,31.9
8612-GXIDD,Não Cancelou,Male,0,Yes,Yes,12,Yes,Yes,Não Possui,No internet service,No internet service,No internet service,Sem Internet,No internet service,No internet service,2 Anos,Yes,Bank transfer (automatic),25.4,313.0
